review_id,stars_business,stars_reviews,text,useful,funny,cool,location_id
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1798783
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1816816
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,706656
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1215503
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,3219889
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2595337
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1646329
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,129004
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2424782
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1875772
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,346213
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,198378
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2181176
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2194804
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1534930
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,3430766
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1020720
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1350262
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2015956
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1470360
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,3381279
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,880282
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,97331
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2877233
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,3653081
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,706619
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1899497
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2279179
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1526177
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,5127
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,847816
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,3646387
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,816940
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1656324
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,832813
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2904544
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,353796
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,1223708
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,792402
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2868351
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,463682
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,3308812
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,425503
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2525239
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2481785
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,343751
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,743593
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,3330751
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,428935
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,197906
4C7Ufqjnst_Ayqd2Cfaa,3.5,1,I Have Been To This Restaurant In Early 1980S And Last Time In 2003 When I Traveled Up The Coast I Remembered It As A Much Better Restaruant You Can Get Better Seafood At Dennys The Salmon Was Pretty Tasteless And Overcooked The Bread Was Excellent But The Meal Was Not It Is Dirty And Very Dated It Looks Like A Place For The Locals But Ive Heard There Are Better Places In Town Stay Away,0,0,0,2598204
